X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-17.4535313,12.6049995,-8.72998333,0.00000000357,0.01433420233
-17.3896351,12.6049995,-8.72998333,0.00000000357,0.01433894339
-17.3896351,12.6049995,-8.79389477,0.00000000357,0.01434205479
-18.0286198,12.2416391,-6.68519068,0.00000000335,0.0134629978
-18.0286198,12.2416391,-6.74910259,0.00000000337,0.01354731598
-17.9647236,12.2416391,-6.74910259,0.00000000337,0.01354338216
-17.9647236,12.2416391,-6.68519068,0.00000000335,0.01344170442
-18.2162361,12.5761013,-7.51587915,0.00000000348,0.01397204318
-18.2162361,12.5761013,-7.45196772,0.00000000347,0.01393562201
-18.1492348,12.5761013,-7.45196772,0.00000000345,0.01384483312
-18.1492348,12.5761013,-7.51587915,0.00000000346,0.01389471397
-18.3469486,12.258605,-6.11004019,0.00000000302,0.01213202758
-18.3469486,12.258605,-6.04615545,0.00000000298,0.01196891194
-18.411478,12.2614508,-6.04615545,0.00000000298,0.01197345587
-18.411478,12.2614508,-6.11004019,0.00000000302,0.01213851435
-17.8407364,12.5761013,-8.15483189,0.00000000353,0.01419836199
-17.8407364,12.5761013,-8.09094715,0.00000000353,0.01418529833
-17.773735,12.5761013,-8.09094715,0.00000000353,0.01419738699
-17.773735,12.5761013,-8.15483189,0.00000000354,0.01420977269
-18.7315483,12.2647734,-5.47108698,0.00000000305,0.01226721852
-18.7315483,12.2647734,-5.40717506,0.00000000303,0.01217255828
-18.7857361,12.271101,-5.40717506,0.000000003,0.01206591194
-18.7857361,12.271101,-5.47108698,0.00000000303,0.01215951961
-19.3705196,12.2416391,-6.42954397,0.00000000322,0.01293050123
-19.3705196,12.2416391,-6.49345541,0.00000000325,0.01306129009
-19.306612,12.2416391,-6.49345541,0.00000000326,0.01311053046
-19.306612,12.2416391,-6.42954397,0.00000000323,0.01297594521
-18.2203312,12.2416391,-6.04615545,0.0000000031,0.01246836899
-18.2203312,12.2416391,-6.11004019,0.00000000313,0.01256804684
-18.156435,12.2416391,-6.11004019,0.00000000319,0.01282329829
-18.156435,12.2416391,-6.04615545,0.00000000317,0.01275133816
-17.6438637,12.5888662,-8.15483189,0.00000000354,0.01423035071
-17.6438637,12.5888662,-8.09094715,0.00000000354,0.01421974371
-17.6121159,12.5962973,-8.09094715,0.00000000355,0.01424204864
-17.6121159,12.5962973,-8.15483189,0.00000000355,0.0142510527
-18.7954197,12.6049995,-8.53824806,0.00000000357,0.0143405544
-18.7954197,12.6049995,-8.47433662,0.00000000357,0.01433658133
-18.7315235,12.6049995,-8.47433662,0.00000000357,0.01433257793
-18.7315235,12.6049995,-8.53824806,0.00000000357,0.01433706482
-20.1725159,12.2416391,-8.3465395,0.00000000356,0.01429798364
-20.1725159,12.2416391,-8.28265572,0.00000000356,0.01429093488
-20.1725159,12.3274698,-8.28265572,0.00000000355,0.01427598374
-20.1725159,12.3274698,-8.3465395,0.00000000356,0.01428359805
